code;url;product_name;brands;stores;nutrition_grade_fr;main_category_fr;countries_fr;energy_100g;fat_100g;carbohydrates_100g;sugars_100g;fiber_100g;proteins_100g;salt_100g;image_url;image_small_url;last_modified_t
5400247062840;http://world-fr.openfoodfacts.org/produit/5400247062840/chips-salees-winny;Chips salées;Winny;Cora;e;Chips et frites;France;2351.0;37.1;50.6;0.49;;6.5;1.4;http://fr.openfoodfacts.org/images/products/540/024/706/2840/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/540/024/706/2840/front.6.200.jpg;1429028453
5400265003924;http://world-fr.openfoodfacts.org/produit/5400265003924/galettes-fines-b-c;Galettes fines;B&C,Biscuits & Cookies;;e;Biscuits;France;2010.0;24.0;59.0;29.0;;7.3;1.03;http://fr.openfoodfacts.org/images/products/540/026/500/3924/front.4.400.jpg;http://fr.openfoodfacts.org/images/products/540/026/500/3924/front.4.200.jpg;1436513442
5400265020495;http://world-fr.openfoodfacts.org/produit/5400265020495/wafers-forum;Wafers;Forum;Leclerc;e;Biscuits;France;2060.0;20.9;69.2;35.9;;6.1;0.7;http://fr.openfoodfacts.org/images/products/540/026/502/0495/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/540/026/502/0495/front.6.200.jpg;1428448497
5400313040116;http://world-fr.openfoodfacts.org/produit/5400313040116/chips-trafo;Chips;Trafo;Naturalia,Bio14;d;Chips et frites;France;2247.0;37.0;46.0;2.5;4.0;5.0;2.0;;;1509889693
5400313230555;http://world-fr.openfoodfacts.org/produit/5400313230555/tortilla-chips-trafo;Tortilla Chips;Trafo;;b;Chips et frites;France;2009.0;21.5;62.8;1.5;4.0;6.7;0.8;http://fr.openfoodfacts.org/images/products/540/031/323/0555/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/540/031/323/0555/front.3.200.jpg;1460313469
5410041004601;http://world-fr.openfoodfacts.org/produit/5410041004601/boudoir-lu;Boudoir;Lu;;d;Biscuits;France;1674.0;;;56.0;1.6;8.1;0.13;http://fr.openfoodfacts.org/images/products/541/004/100/4601/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/541/004/100/4601/front.3.200.jpg;1514326787
5410041010800;http://world-fr.openfoodfacts.org/produit/5410041010800/petit-ecolier-chocolat-fin-lu;Petit écolier chocolat fin;Lu,Petit écolier,Kraft Foods;Carrefour Market;e;Biscuits;France;2100.0;25.0;61.0;36.0;4.5;6.1;0.57;http://fr.openfoodfacts.org/images/products/541/004/101/0800/front.9.400.jpg;http://fr.openfoodfacts.org/images/products/541/004/101/0800/front.9.200.jpg;1513150402
5410041161700;http://world-fr.openfoodfacts.org/produit/5410041161700/grany-moelleux-fruit-des-bois-riche-en-fruits-lu;Grany, moelleux, fruit des bois, riche en fruits;Lu,Mondelez;Super U;d;Biscuits;France;1700.0;15.0;61.0;28.0;3.2;6.1;0.8;http://fr.openfoodfacts.org/images/products/541/004/116/1700/front.10.400.jpg;http://fr.openfoodfacts.org/images/products/541/004/116/1700/front.10.200.jpg;1512544644
5410041167306;http://world-fr.openfoodfacts.org/produit/5410041167306/cha-cha-lu;Cha-cha;Lu;;e;Biscuits;France;1987.0;21.0;66.0;44.0;1.7;4.1;0.25;;;1490390561
5410041182903;http://world-fr.openfoodfacts.org/produit/5410041182903/dejeuner-rem;Déjeuner REM;REM,LU;Super U;d;Biscuits;France;1705.0;8.1;73.5;19.0;3.1;7.7;1.3462;http://fr.openfoodfacts.org/images/products/541/004/118/2903/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/541/004/118/2903/front.5.200.jpg;1473946562
5410041376609;http://world-fr.openfoodfacts.org/produit/5410041376609/pim-s-fraise-lu;Pim's Fraise;Lu;U;d;Biscuits;France;1675.0;13.0;66.0;49.0;2.2;3.5;0.28;http://fr.openfoodfacts.org/images/products/541/004/137/6609/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/541/004/137/6609/front.6.200.jpg;1486295553
5410041415605;http://world-fr.openfoodfacts.org/produit/5410041415605/pim-s-l-original-cerise-touche-de-griotte-lu;PiM's L'Original Cerise touche de Griotte;Lu;Cora;e;Biscuits;France;1670.0;13.0;65.5;48.5;1.0;3.8;0.6197600000000001;http://fr.openfoodfacts.org/images/products/541/004/141/5605/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/541/004/141/5605/front.7.200.jpg;1445790734
5410041423709;http://world-fr.openfoodfacts.org/produit/5410041423709/prince-pocket-gout-vanille;Prince Pocket goût vanille;Prince,Lu,Kraft Foods,Unilever;;d;Biscuits;France;1965.0;17.0;74.0;36.0;2.0;5.0;0.6096;http://fr.openfoodfacts.org/images/products/541/004/142/3709/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/541/004/142/3709/front.5.200.jpg;1491749126
5410041423808;http://world-fr.openfoodfacts.org/produit/5410041423808/prince-pocket-gout-chocolat-lu;Prince Pocket goût chocolat;LU;;d;Biscuits;France;1950.0;17.5;70.0;32.0;4.0;6.5;0.635;http://fr.openfoodfacts.org/images/products/541/004/142/3808/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/541/004/142/3808/front.6.200.jpg;1426415863
5410041425000;http://world-fr.openfoodfacts.org/produit/5410041425000/prince-gout-lait-choco-lu;Prince, Goût Lait/Choco;Lu,Prince,Kraft foods;Intermarché;d;Biscuits;France;2008.0;19.0;70.0;34.0;2.7;5.7;0.635;http://fr.openfoodfacts.org/images/products/541/004/142/5000/front.16.400.jpg;http://fr.openfoodfacts.org/images/products/541/004/142/5000/front.16.200.jpg;1443368358
5410041425307;http://world-fr.openfoodfacts.org/produit/5410041425307/prince-gout-tout-choco-lu;Prince Goût tout choco;LU,Prince;;d;Biscuits;France;753.0;17.5;68.0;34.0;4.2;6.6;0.67;http://fr.openfoodfacts.org/images/products/541/004/142/5307/front.9.400.jpg;http://fr.openfoodfacts.org/images/products/541/004/142/5307/front.9.200.jpg;1511364150
5410041425802;http://world-fr.openfoodfacts.org/produit/5410041425802/prince-lu-gout-chocolat;Prince Lu goût chocolat;LU,Prince,Kraft Foods;;d;Biscuits;France;1966.0;17.0;71.0;33.0;3.3;6.0;0.635;http://fr.openfoodfacts.org/images/products/541/004/142/5802/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/541/004/142/5802/front.3.200.jpg;1412187184
5410041447903;http://world-fr.openfoodfacts.org/produit/5410041447903/aztec-jungle-chocolat-au-lait-lu;Aztec Jungle Chocolat au Lait;LU,Aztec;;e;Biscuits;France;2075.0;22.0;65.5;31.5;3.0;6.7;0.86;http://fr.openfoodfacts.org/images/products/541/004/144/7903/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/541/004/144/7903/front.5.200.jpg;1439133121
5410063031937;http://world-fr.openfoodfacts.org/produit/5410063031937/cereal-maya-l-abeille-biscuits-au-chocolat;Céréal Maya L'abeille Biscuits Au Chocolat;Céréal;;c;Biscuits;France;1912.0;17.0;64.0;21.0;5.7;9.1;0.26;;;1513363994
5410076067626;http://world-fr.openfoodfacts.org/produit/5410076067626/hot-spicy-pringles;Hot & Spicy;Pringles;;c;Chips et frites;France;2138.0;32.0;50.0;3.0;2.6;4.3;0.63;http://fr.openfoodfacts.org/images/products/541/007/606/7626/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/541/007/606/7626/front.6.200.jpg;1507709378
5410076077328;http://world-fr.openfoodfacts.org/produit/5410076077328/multi-grain-classic-pringles;Multi grain Classic;Pringles;Monoprix;d;Chips et frites;France;2071.0;29.0;55.0;3.3;3.5;4.4;1.27;http://fr.openfoodfacts.org/images/products/541/007/607/7328/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/541/007/607/7328/front.3.200.jpg;1440666053
5410076118830;http://world-fr.openfoodfacts.org/produit/5410076118830/hot-spicy-pringles;Hot & Spicy;Pringles;Monoprix;d;Chips et frites;France;2163.0;32.0;52.0;2.2;2.7;4.3;1.8288;http://fr.openfoodfacts.org/images/products/541/007/611/8830/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/541/007/611/8830/front.3.200.jpg;1440665672
5410076472352;http://world-fr.openfoodfacts.org/produit/5410076472352/hot-spicy-xxl-pringles;Hot & Spicy XXL;Pringles;;d;Chips et frites;France;2137.0;32.0;50.0;3.0;2.6;4.3;1.6002;http://fr.openfoodfacts.org/images/products/541/007/647/2352/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/541/007/647/2352/front.6.200.jpg;1447751999
5410076602537;http://world-fr.openfoodfacts.org/produit/5410076602537/hot-spicy-pringles;Hot & Spicy;Pringles;Super U;d;Chips et frites;France;2137.0;32.0;50.0;3.0;2.6;4.3;1.6002;http://fr.openfoodfacts.org/images/products/541/007/660/2537/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/541/007/660/2537/front.7.200.jpg;1458592766
5410076629978;http://world-fr.openfoodfacts.org/produit/5410076629978/paprika-pringles;Paprika;Pringles;Carrefour;d;Chips et frites;France;2122.0;32.0;51.0;3.8;2.8;4.7;1.7018;http://fr.openfoodfacts.org/images/products/541/007/662/9978/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/541/007/662/9978/front.6.200.jpg;1459841723
5410076654093;http://world-fr.openfoodfacts.org/produit/5410076654093/original-extra-15g-pringles;Original (extra 15g);Pringles;Dia;d;Chips et frites;France;2185.0;34.0;51.0;1.4;2.6;3.8;1.3716;http://fr.openfoodfacts.org/images/products/541/007/665/4093/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/541/007/665/4093/front.7.200.jpg;1440665882
5410126004021;http://world-fr.openfoodfacts.org/produit/5410126004021/dinosaurus-chocolat-lotus;Dinosaurus chocolat;Lotus;Carrefour,Auchan;e;Biscuits;France;2092.0;23.4;64.6;28.9;2.5;5.8;0.57;http://fr.openfoodfacts.org/images/products/541/012/600/4021/front.10.400.jpg;http://fr.openfoodfacts.org/images/products/541/012/600/4021/front.10.200.jpg;1506358914
5410126004052;http://world-fr.openfoodfacts.org/produit/5410126004052/dinosaurus-fourres-chocolat-lotus;Dinosaurus fourrés chocolat;Lotus;;e;Biscuits;France;2059.0;22.3;65.7;28.8;2.6;5.8;0.54;http://fr.openfoodfacts.org/images/products/541/012/600/4052/front.9.400.jpg;http://fr.openfoodfacts.org/images/products/541/012/600/4052/front.9.200.jpg;1436511880
5410126004113;http://world-fr.openfoodfacts.org/produit/5410126004113/dinosaurus-chocolat-au-lait-lotus;Dinosaurus chocolat au lait;Lotus,Lotus Bakeries;Carrefour;e;Biscuits;France;2081.0;22.6;66.1;31.3;1.7;6.4;0.5842;http://fr.openfoodfacts.org/images/products/541/012/600/4113/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/541/012/600/4113/front.7.200.jpg;1512047221
5410126004151;http://world-fr.openfoodfacts.org/produit/5410126004151/dinosaurus-lotus;Dinosaurus;Lotus;Cora;e;Biscuits;France;2056.0;21.5;67.1;30.4;1.9;6.1;0.56;http://fr.openfoodfacts.org/images/products/541/012/600/4151/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/541/012/600/4151/front.7.200.jpg;1431516247
5410126006049;http://world-fr.openfoodfacts.org/produit/5410126006049/the-original-speculoos-lotus;The Original Speculoos;Lotus,Lotus bakeries;Carrefour;e;Biscuits;France;2033.0;19.0;72.7;38.1;1.3;4.9;0.92;http://fr.openfoodfacts.org/images/products/541/012/600/6049/front.4.400.jpg;http://fr.openfoodfacts.org/images/products/541/012/600/6049/front.4.200.jpg;1486223605
5410126006087;http://world-fr.openfoodfacts.org/produit/5410126006087/speculoos-original-format-familial-lotus;Speculoos original, format familial;Lotus;;e;Biscuits;France;2033.0;19.0;72.7;38.1;1.3;4.9;0.92;http://fr.openfoodfacts.org/images/products/541/012/600/6087/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/541/012/600/6087/front.3.200.jpg;1477826930
5410126006148;http://world-fr.openfoodfacts.org/produit/5410126006148/original-speculoos-break-lotus;Original Speculoos (Break);Lotus;;e;Biscuits;France;2033.0;19.0;72.7;38.1;1.3;4.9;0.92;http://fr.openfoodfacts.org/images/products/541/012/600/6148/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/541/012/600/6148/front.8.200.jpg;1436628675
5410126006162;http://world-fr.openfoodfacts.org/produit/5410126006162/the-original-speculoos-lotus;The Original Speculoos;Lotus;Cora;e;Biscuits;France;2032.0;19.0;72.6;38.1;1.3;4.9;0.92;http://fr.openfoodfacts.org/images/products/541/012/600/6162/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/541/012/600/6162/front.6.200.jpg;1472373653
5410126006230;http://world-fr.openfoodfacts.org/produit/5410126006230/speculoos-lotus;Speculoos;Lotus;;e;Biscuits;France;2033.0;19.0;72.6;38.1;1.3;4.9;0.95;http://fr.openfoodfacts.org/images/products/541/012/600/6230/front.10.400.jpg;http://fr.openfoodfacts.org/images/products/541/012/600/6230/front.10.200.jpg;1513774086
5410126806052;http://world-fr.openfoodfacts.org/produit/5410126806052/speculoos-original-lotus;Speculoos Original;Lotus;;e;Biscuits;France;2033.0;19.0;72.7;38.1;1.3;4.9;0.92;http://fr.openfoodfacts.org/images/products/541/012/680/6052/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/541/012/680/6052/front.6.200.jpg;1504022585
5410126806069;http://world-fr.openfoodfacts.org/produit/5410126806069/speculoos-lotus;Speculoos;Lotus;;e;Biscuits;France;2025.0;19.0;72.6;38.1;1.3;4.9;0.92;;;1506426183
5410126806250;http://world-fr.openfoodfacts.org/produit/5410126806250/the-original-speculoos-lotus;The original speculoos;Lotus;;e;Biscuits;France;2025.0;19.0;72.6;38.1;1.3;4.9;0.92;;;1509694575
5410126816068;http://world-fr.openfoodfacts.org/produit/5410126816068/speculoos-lotus;Speculoos;Lotus;;e;Biscuits;France;2025.0;19.0;72.6;38.1;1.3;4.9;0.92;;;1505546525
5410126844054;http://world-fr.openfoodfacts.org/produit/5410126844054/dinosaurus-fourrage-au-veritable-chocolat-noir-lotus;Dinosaurus Fourrage au Véritable Chocolat Noir;Lotus;Carrefour;e;Biscuits;France;2069.0;22.5;65.8;28.5;2.6;5.7;0.55;;;1485182924
5410126854152;http://world-fr.openfoodfacts.org/produit/5410126854152/dinosaurus-fourrage-au-veritable-chocolat-au-lait-lotus;Dinosaurus Fourrage au Véritable Chocolat au Lait;Lotus;Noz;e;Biscuits;France;2059.0;21.7;67.2;30.1;1.9;6.1;0.56;;;1498556777
5410126866339;http://world-fr.openfoodfacts.org/produit/5410126866339/speculoos-pocket-lotus;Speculoos Pocket;Lotus;;e;Biscuits;France;2025.0;19.0;72.6;38.1;1.3;4.9;0.92;;;1506422100
5410171004793;http://world-fr.openfoodfacts.org/produit/5410171004793/golden-croquettes-mccain;Golden Croquettes ;McCain;Franprix;a;Chips et frites;France;759.0;7.0;25.0;1.0;3.0;3.0;0.9;http://fr.openfoodfacts.org/images/products/541/017/100/4793/front.9.400.jpg;http://fr.openfoodfacts.org/images/products/541/017/100/4793/front.9.200.jpg;1471516277
5410376123008;http://world-fr.openfoodfacts.org/produit/5410376123008/frites-lutosa;Frites;Lutosa;Biocoop;a;Chips et frites;France;617.0;3.5;25.0;1.0;2.5;2.5;0.04;http://fr.openfoodfacts.org/images/products/541/037/612/3008/front.16.400.jpg;http://fr.openfoodfacts.org/images/products/541/037/612/3008/front.16.200.jpg;1425363664
5410376322777;http://world-fr.openfoodfacts.org/produit/5410376322777/frites-belges-foodservice-quality-lutosa;Frites belges Foodservice Quality;Lutosa;;a;Chips et frites;France;590.0;4.0;22.5;1.0;2.5;2.5;0.05;;;1468656611
5410413100023;http://world-fr.openfoodfacts.org/produit/5410413100023/perle-praline-gianduja-desobry;Perle Praliné Gianduja;Desobry;Leclerc;e;Biscuits;France;2285.0;32.7;57.1;49.3;2.1;5.3;0.3302;http://fr.openfoodfacts.org/images/products/541/041/310/0023/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/541/041/310/0023/front.6.200.jpg;1425226642
5410413144096;http://world-fr.openfoodfacts.org/produit/5410413144096/ganache-caramel-desobry;Ganache caramel ;desobry;;e;Biscuits;France;2189.0;27.3;63.1;46.6;1.7;5.5;0.2794;http://fr.openfoodfacts.org/images/products/541/041/314/4096/front.13.400.jpg;http://fr.openfoodfacts.org/images/products/541/041/314/4096/front.13.200.jpg;1455301710
5410413300270;http://world-fr.openfoodfacts.org/produit/5410413300270/authentic-of-belgium-desobry;Authentic of Belgium;Desobry;Toupargel;e;Biscuits;France;2146.0;25.0;64.8;34.3;1.6;6.0;0.5842;http://fr.openfoodfacts.org/images/products/541/041/330/0270/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/541/041/330/0270/front.7.200.jpg;1475771506
5410413300348;http://world-fr.openfoodfacts.org/produit/5410413300348/assortiment-de-biscuits-fins-sans-marque;Assortiment de biscuits fins;Sans marque,Desobry;Noz;e;Biscuits;France;2194.0;27.6;62.4;42.8;2.3;5.6;0.27;;;1505498321
5410471110217;http://world-fr.openfoodfacts.org/produit/5410471110217/pain-aux-amandes-jules-destrooper;Pain aux amandes;Jules Destrooper;Auchan;e;Biscuits;France;1910.0;15.0;72.0;36.0;;6.9;1.0;http://fr.openfoodfacts.org/images/products/541/047/111/0217/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/541/047/111/0217/front.6.200.jpg;1439666020
5410471110774;http://world-fr.openfoodfacts.org/produit/5410471110774/galettes-au-beurre-jules-destrooper;Galettes au beurre;Jules Destrooper;Stand Destrooper;e;Biscuits;France;1975.0;16.3;74.7;42.0;1.3;5.9;0.508;http://fr.openfoodfacts.org/images/products/541/047/111/0774/front.9.400.jpg;http://fr.openfoodfacts.org/images/products/541/047/111/0774/front.9.200.jpg;1473946477
5410471130901;http://world-fr.openfoodfacts.org/produit/5410471130901/belgian-chocolate-thins-jules-destrooper;Belgian Chocolate Thins;Jules Destrooper;Stand Destrooper;e;Biscuits;France;2134.0;25.2;63.4;51.0;2.5;6.3;0.508;http://fr.openfoodfacts.org/images/products/541/047/113/0901/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/541/047/113/0901/front.7.200.jpg;1365627548
5410471400004;http://world-fr.openfoodfacts.org/produit/5410471400004/speculoos-au-vrai-beurre-jules-destrooper;Spéculoos au vrai beurre;Jules Destrooper;Monoprix;e;Biscuits;France;1950.0;16.2;72.2;39.0;;6.0;1.25;http://fr.openfoodfacts.org/images/products/541/047/140/0004/front.19.400.jpg;http://fr.openfoodfacts.org/images/products/541/047/140/0004/front.19.200.jpg;1433929147
5410471905240;http://world-fr.openfoodfacts.org/produit/5410471905240/pain-aux-amandes-jules-destrooper;Pain aux amandes;Jules Destrooper;;e;Biscuits;France;1910.0;14.9;71.5;36.0;;6.9;1.0;http://fr.openfoodfacts.org/images/products/541/047/190/5240/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/541/047/190/5240/front.5.200.jpg;1474652413
5410471906407;http://world-fr.openfoodfacts.org/produit/5410471906407/amelia-jules-destrooper;Amelia;Jules Destrooper;;e;Biscuits;France;2190.0;28.8;57.4;36.0;;6.6;0.3;http://fr.openfoodfacts.org/images/products/541/047/190/6407/front.10.400.jpg;http://fr.openfoodfacts.org/images/products/541/047/190/6407/front.10.200.jpg;1425673207
5410471909781;http://world-fr.openfoodfacts.org/produit/5410471909781/biscuits-a-la-framboise-jules-destrooper;Biscuits à la Framboise;Jules Destrooper;Auchan;e;Biscuits;France;1970.0;17.0;73.0;37.0;;5.6;0.5;;;1490350091
5410471909958;http://world-fr.openfoodfacts.org/produit/5410471909958/mini-gaufrettes-jules-destroopeur-jules-destrooper;Mini Gaufrettes Jules Destroopeur;Jules Destrooper;;e;Biscuits;France;1791.0;18.0;61.0;33.0;;5.2;0.49;;;1500646103
5410606000017;http://world-fr.openfoodfacts.org/produit/5410606000017/longues-fantaisie-fourrees-l-m-r-biscuits;Longues fantaisie fourrées;L.M.R Biscuits;;e;Biscuits;France;1750.0;18.0;59.0;34.0;;4.8;0.8;http://fr.openfoodfacts.org/images/products/541/060/600/0017/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/541/060/600/0017/front.3.200.jpg;1449352845
5411462000715;http://world-fr.openfoodfacts.org/produit/5411462000715/saint-nicolas-speculoos-bio-maya-fair-trade;Saint-Nicolas Speculoos bio;Maya Fair Trade;Noz;e;Biscuits;France;1966.0;18.4;69.9;31.0;;5.8;0.3;http://fr.openfoodfacts.org/images/products/541/146/200/0715/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/541/146/200/0715/front.6.200.jpg;1457345048
5411788046381;http://world-fr.openfoodfacts.org/produit/5411788046381/chili-tortilla-chips-lima;Chili Tortilla Chips;Lima;;d;Chips et frites;France;2175.0;30.1;52.8;1.0;6.4;6.6;1.8;http://fr.openfoodfacts.org/images/products/541/178/804/6381/front.9.400.jpg;http://fr.openfoodfacts.org/images/products/541/178/804/6381/front.9.200.jpg;1459443125
